,redpoint_-3,redpoint_-2,redpoint_-1,redpoint_0,redpoint_1,redpoint_2,redpoint_3,pred,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,red_postion,filepath,page,T
1920,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,2.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme433end4.png,433,ECC2018_ResultsBook_Men_A-Division
1921,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,False,0.0,./dataset_o\OWG2022_ResultsBook\geme743end5.png,743,OWG2022_ResultsBook
1922,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme477end3.png,477,WWCC2023_ResultsBook
1923,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,True,2.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end8.png,231,CWC2018-19_Leg1_ResultsBook
1924,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme301end2.png,301,WWCC2022_ResultsBook
1925,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,5.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme374end4.png,374,ECC2017_ResultsBook_Women_A-Division
1926,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,4.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme35end2.png,35,ECC2023_ResultsBook_Women_A-Division
1927,0,0,0,0,0,0,1,3,6,3.0,0.0,3.0,3,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme24end6.png,24,WWCC2022_ResultsBook
1928,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-1.0,./dataset_o\WMCC2018_ResultsBook\geme292end3.png,292,WMCC2018_ResultsBook
1929,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-2.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme141end7.png,141,ECC2019_ResultsBook_Men_A-Division
1930,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,-5.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme308end9.png,308,ECC2021_ResultsBook_Women_A-Division
1931,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,False,1.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme168end4.png,168,ECC2023_ResultsBook_Women_A-Division
1932,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\WMCC2018_ResultsBook\geme627end1.png,627,WMCC2018_ResultsBook
1933,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,0.0,./dataset_o\WWCC2018_ResultsBook\geme876end2.png,876,WWCC2018_ResultsBook
1934,0,1,0,0,0,0,0,-2,10,0.0,2.0,-2.0,0,False,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme197end10.png,197,ECC2023_ResultsBook_Women_A-Division
1935,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,-1.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme86end4.png,86,ECC2022_ResultsBook_Men_A-Division
1936,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme366end1.png,366,WMCC2022_ResultsBook
1937,0,0,0,0,0,0,1,3,8,3.0,0.0,3.0,1,True,2.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme174end8.png,174,ECC2022_ResultsBook_Women_A-Division
1938,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme886end2.png,886,WWCC2023_ResultsBook
1939,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme116end1.png,116,WMCC2018_ResultsBook
1940,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,1.0,./dataset_o\WMCC2019_ResultsBook\geme767end5.png,767,WMCC2019_ResultsBook
1941,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,-5.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme489end8.png,489,ECC2018_ResultsBook_Women_A-Division
1942,1,0,0,0,0,0,0,-3,3,0.0,3.0,-3.0,6,False,1.0,./dataset_o\OWG2018_ResultsBook\geme290end3.png,290,OWG2018_ResultsBook
1943,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,6.0,./dataset_o\OWG2018_ResultsBook\geme895end7.png,895,OWG2018_ResultsBook
1944,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,0.0,./dataset_o\WWCC2018_ResultsBook\geme822end5.png,822,WWCC2018_ResultsBook
1945,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,False,0.0,./dataset_o\WWCC2018_ResultsBook\geme360end1.png,360,WWCC2018_ResultsBook
1946,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,False,4.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme196end4.png,196,PCCC2022_ResultsBook_Women_A-Division
1947,0,0,0,0,0,0,1,3,4,3.0,0.0,3.0,5,True,-2.0,./dataset_o\WMCC2018_ResultsBook\geme185end4.png,185,WMCC2018_ResultsBook
1948,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,-5.0,./dataset_o\PACC2018_ResultsBook_Men\geme348end7.png,348,PACC2018_ResultsBook_Men
1949,0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,1,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme880end8.png,880,WMCC2022_ResultsBook
1950,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,0.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme497end7.png,497,ECC2017_ResultsBook_Men_A-Division
1951,0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,0,True,-1.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme311end9.png,311,PCCC2022_ResultsBook_Men_A-Division
1952,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,True,4.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme86end7.png,86,ECC2018_ResultsBook_Women_A-Division
1953,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme136end1.png,136,PCCC2022_ResultsBook_Women_A-Division
1954,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,False,2.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme129end7.png,129,ECC2023_ResultsBook_Men_A-Division
1955,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,True,0.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme247end3.png,247,PCCC2022_ResultsBook_Women_A-Division
1956,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,False,5.0,./dataset_o\PACC2018_ResultsBook_Women\geme193end4.png,193,PACC2018_ResultsBook_Women
1957,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,4.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme187end5.png,187,ECC2017_ResultsBook_Men_A-Division
1958,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,True,0.0,./dataset_o\WWCC2018_ResultsBook\geme394end1.png,394,WWCC2018_ResultsBook
1959,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme798end5.png,798,WMCC2021_ResultsBook
1960,0,0,0,0,0,1,0,2,10,2.0,0.0,2.0,0,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme45end10.png,45,WMCC2023_ResultsBook
1961,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,False,3.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme433end3.png,433,ECC2022_ResultsBook_Women_A-Division
1962,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,True,0.0,./dataset_o\WMCC2019_ResultsBook\geme734end1.png,734,WMCC2019_ResultsBook
1963,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,-4.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme140end9.png,140,ECC2021_ResultsBook_Men_A-Division
1964,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,5,False,7.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme337end4.png,337,ECC2017_ResultsBook_Men_A-Division
1965,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,True,0.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme229end1.png,229,PCCC2023_ResultsBook_Women_A-Division
1966,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme580end2.png,580,WWCC2023_ResultsBook
1967,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,1.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme316end2.png,316,ECC2017_ResultsBook_Men_A-Division
1968,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme359end3.png,359,WMCC2021_ResultsBook
1969,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-1.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme414end2.png,414,ECC2023_ResultsBook_Men_A-Division
1970,0,0,0,0,0,1,0,2,8,2.0,0.0,2.0,1,True,3.0,./dataset_o\WMCC2018_ResultsBook\geme543end8.png,543,WMCC2018_ResultsBook
1971,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme22end1.png,22,ECC2019_ResultsBook_Men_A-Division
1972,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,1.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme223end2.png,223,ECC2019_ResultsBook_Women_A-Division
1973,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,False,5.0,./dataset_o\WMCC2021_ResultsBook\geme848end7.png,848,WMCC2021_ResultsBook
1974,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme47end7.png,47,WMCC2021_ResultsBook
1975,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,4.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme293end7.png,293,ECC2023_ResultsBook_Women_A-Division
1976,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,False,-2.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme187end7.png,187,ECC2023_ResultsBook_Women_A-Division
1977,0,0,0,0,0,0,1,3,5,4.0,0.0,4.0,4,True,0.0,./dataset_o\WWCC2018_ResultsBook\geme876end5.png,876,WWCC2018_ResultsBook
1978,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,8.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme37end6.png,37,ECC2022_ResultsBook_Women_A-Division
1979,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,0.0,./dataset_o\WMCC2018_ResultsBook\geme523end3.png,523,WMCC2018_ResultsBook
1980,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,0.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme19end8.png,19,ECC2017_ResultsBook_Women_A-Division
1981,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-2.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme34end7.png,34,CWC2018-19_Leg1_ResultsBook
1982,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,True,-5.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme129end5.png,129,ECC2022_ResultsBook_Men_A-Division
1983,0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,0,True,-3.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme256end9.png,256,ECC2018_ResultsBook_Men_A-Division
1984,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,-2.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme340end4.png,340,ECC2019_ResultsBook_Women_A-Division
1985,0,0,0,0,0,1,0,2,8,2.0,0.0,2.0,1,True,-1.0,./dataset_o\WWCC2018_ResultsBook\geme228end8.png,228,WWCC2018_ResultsBook
1986,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme414end10.png,414,WMCC2021_ResultsBook
1987,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,1.0,./dataset_o\WMCC2019_ResultsBook\geme767end3.png,767,WMCC2019_ResultsBook
1988,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,2.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme37end4.png,37,ECC2019_ResultsBook_Women_A-Division
1989,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,-1.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme38end7.png,38,PCCC2022_ResultsBook_Women_A-Division
1990,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,0.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme279end3.png,279,ECC2022_ResultsBook_Men_A-Division
1991,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,4.0,./dataset_o\OWG2022_ResultsBook\geme855end5.png,855,OWG2022_ResultsBook
1992,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme6end1.png,6,ECC2022_ResultsBook_Men_A-Division
1993,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,True,0.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme155end1.png,155,ECC2022_ResultsBook_Women_A-Division
1994,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-2.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme343end5.png,343,ECC2018_ResultsBook_Men_A-Division
1995,0,0,0,0,0,0,1,3,3,3.0,0.0,3.0,6,True,0.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme293end3.png,293,ECC2019_ResultsBook_Men_A-Division
1996,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,1.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme115end3.png,115,PCCC2022_ResultsBook_Women_A-Division
1997,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,2.0,./dataset_o\WWCC2018_ResultsBook\geme763end3.png,763,WWCC2018_ResultsBook
1998,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme875end5.png,875,WWCC2023_ResultsBook
1999,0,1,0,0,0,0,0,-2,10,0.0,2.0,-2.0,0,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme492end10.png,492,WMCC2023_ResultsBook
2000,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-2.0,./dataset_o\WMCC2019_ResultsBook\geme444end3.png,444,WMCC2019_ResultsBook
2001,0,0,0,0,0,1,0,2,8,2.0,0.0,2.0,1,True,-2.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme431end8.png,431,ECC2023_ResultsBook_Women_A-Division
2002,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,False,1.0,./dataset_o\WWCC2019_ResultsBook\geme883end6.png,883,WWCC2019_ResultsBook
2003,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-3.0,./dataset_o\PACC2017_ResultsBook_Women\geme20end5.png,20,PACC2017_ResultsBook_Women
2004,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\WWCC2019_ResultsBook\geme531end1.png,531,WWCC2019_ResultsBook
2005,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme547end6.png,547,WMCC2023_ResultsBook
2006,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme389end3.png,389,WWCC2023_ResultsBook
2007,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,-4.0,./dataset_o\OWG2022_ResultsBook\geme649end9.png,649,OWG2022_ResultsBook
2008,0,1,0,0,0,0,0,-2,4,0.0,2.0,-2.0,5,False,1.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme294end4.png,294,ECC2018_ResultsBook_Men_A-Division
2009,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme793end1.png,793,WMCC2023_ResultsBook
2010,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme165end2.png,165,PCCC2023_ResultsBook_Women_A-Division
2011,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,1.0,./dataset_o\OWG2018_ResultsBook\geme928end4.png,928,OWG2018_ResultsBook
2012,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme181end1.png,181,WMCC2022_ResultsBook
2013,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,False,5.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme296end7.png,296,PCCC2023_ResultsBook_Men_A-Division
2014,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme199end1.png,199,WWCC2023_ResultsBook
2015,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,5,False,-1.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme216end4.png,216,ECC2018_ResultsBook_Women_A-Division
2016,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-2.0,./dataset_o\WWCC2019_ResultsBook\geme755end2.png,755,WWCC2019_ResultsBook
2017,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme460end6.png,460,WMCC2022_ResultsBook
2018,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,-1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme186end7.png,186,CWC2018-19_Leg3_ResultsBook
2019,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,False,-1.0,./dataset_o\WMCC2018_ResultsBook\geme314end10.png,314,WMCC2018_ResultsBook
2020,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme411end2.png,411,WMCC2022_ResultsBook
2021,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,False,2.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme456end7.png,456,ECC2019_ResultsBook_Men_A-Division
2022,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme618end8.png,618,WMCC2023_ResultsBook
2023,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,3,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme550end6.png,550,WMCC2022_ResultsBook
2024,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,False,0.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme189end1.png,189,PCCC2023_ResultsBook_Men_A-Division
2025,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,False,0.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end5.png,318,ECC2017_ResultsBook_Women_A-Division
2026,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,True,-8.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme188end5.png,188,PCCC2022_ResultsBook_Men_A-Division
2027,0,1,0,0,0,0,0,-2,8,0.0,2.0,-2.0,1,True,-6.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme339end8.png,339,PCCC2022_ResultsBook_Women_A-Division
2028,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme168end7.png,168,WMCC2023_ResultsBook
2029,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme61end4.png,61,WWCC2023_ResultsBook
2030,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme344end4.png,344,WWCC2022_ResultsBook
2031,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme453end3.png,453,WWCC2022_ResultsBook
2032,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,True,-1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme223end6.png,223,CWC2018-19_Leg3_ResultsBook
2033,0,0,0,0,0,0,1,3,3,3.0,0.0,3.0,6,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme462end3.png,462,WMCC2023_ResultsBook
2034,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,0.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme508end2.png,508,ECC2019_ResultsBook_Men_A-Division
2035,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,0.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme464end4.png,464,ECC2018_ResultsBook_Men_A-Division
2036,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,3.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme137end6.png,137,ECC2022_ResultsBook_Men_A-Division
2037,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,True,0.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme468end7.png,468,ECC2021_ResultsBook_Women_A-Division
2038,0,0,1,0,0,0,0,-1,11,0.0,1.0,-1.0,0,False,0.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme447end11.png,447,ECC2021_ResultsBook_Women_A-Division
2039,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,-1.0,./dataset_o\WWCC2019_ResultsBook\geme237end9.png,237,WWCC2019_ResultsBook
2040,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme715end5.png,715,WMCC2022_ResultsBook
2041,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-2.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme167end6.png,167,ECC2022_ResultsBook_Men_A-Division
2042,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,True,2.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme372end5.png,372,ECC2022_ResultsBook_Women_A-Division
2043,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,False,0.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end2.png,249,ECC2017_ResultsBook_Women_A-Division
2044,0,0,0,0,0,0,1,3,7,4.0,0.0,4.0,2,True,7.0,./dataset_o\PACC2018_ResultsBook_Men\geme165end7.png,165,PACC2018_ResultsBook_Men
2045,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,-1.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme224end4.png,224,ECC2023_ResultsBook_Men_A-Division
2046,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,-2.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme431end4.png,431,ECC2023_ResultsBook_Women_A-Division
2047,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,-3.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme281end4.png,281,ECC2019_ResultsBook_Men_A-Division
2048,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\WMCC2019_ResultsBook\geme511end2.png,511,WMCC2019_ResultsBook
2049,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,0.0,./dataset_o\WWCC2019_ResultsBook\geme64end7.png,64,WWCC2019_ResultsBook
2050,0,1,0,0,0,0,0,-2,9,0.0,2.0,-2.0,0,False,3.0,./dataset_o\OWG2022_ResultsBook\geme703end9.png,703,OWG2022_ResultsBook
2051,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,-1.0,./dataset_o\OWG2018_ResultsBook\geme870end4.png,870,OWG2018_ResultsBook
2052,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,False,0.0,./dataset_o\OWG2018_ResultsBook\geme699end4.png,699,OWG2018_ResultsBook
2053,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,True,-1.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme358end2.png,358,ECC2019_ResultsBook_Women_A-Division
2054,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,True,-2.0,./dataset_o\PACC2018_ResultsBook_Men\geme184end7.png,184,PACC2018_ResultsBook_Men
2055,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme546end9.png,546,WWCC2023_ResultsBook
2056,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,True,0.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end1.png,403,CWC2018-19_Leg1_ResultsBook
2057,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,False,1.0,./dataset_o\WWCC2019_ResultsBook\geme396end3.png,396,WWCC2019_ResultsBook
2058,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,True,-2.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme154end10.png,154,PCCC2023_ResultsBook_Women_A-Division
2059,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,True,0.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme475end3.png,475,ECC2018_ResultsBook_Men_A-Division
2060,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,-2.0,./dataset_o\WWCC2018_ResultsBook\geme635end6.png,635,WWCC2018_ResultsBook
2061,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-5.0,./dataset_o\WMCC2018_ResultsBook\geme571end5.png,571,WMCC2018_ResultsBook
2062,0,0,0,0,0,0,1,3,7,4.0,0.0,4.0,2,True,6.0,./dataset_o\PACC2018_ResultsBook_Men\geme147end7.png,147,PACC2018_ResultsBook_Men
2063,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,True,1.0,./dataset_o\OWG2018_ResultsBook\geme748end5.png,748,OWG2018_ResultsBook
2064,0,0,0,0,0,0,1,3,9,3.0,0.0,3.0,0,True,2.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme78end9.png,78,ECC2021_ResultsBook_Women_A-Division
2065,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme135end2.png,135,WMCC2021_ResultsBook
2066,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,0.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme440end3.png,440,ECC2022_ResultsBook_Men_A-Division
