,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,page,filepath,INFO,T,red_postion
7,8,0.0,1.0,-1.0,1,False,219,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme219end8.png,True,ECC2017_ResultsBook_Women_A-Division,5.0
0,1,0.0,0.0,0.0,8,False,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,2.0,-2.0,7,False,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end2.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
2,3,1.0,0.0,1.0,6,True,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end3.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
3,4,0.0,2.0,-2.0,5,False,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end4.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
4,5,1.0,0.0,1.0,4,True,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end5.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
5,6,0.0,3.0,-3.0,3,False,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end6.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
6,7,1.0,0.0,1.0,2,True,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end7.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
7,8,0.0,1.0,-1.0,1,False,228,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme228end8.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
0,1,0.0,2.0,-2.0,8,True,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,2.0,-2.0,7,True,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end2.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
2,3,1.0,0.0,1.0,6,True,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end3.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
3,4,0.0,1.0,-1.0,5,False,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end4.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
4,5,1.0,0.0,1.0,4,True,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end5.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
5,6,0.0,1.0,-1.0,3,False,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end6.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
6,7,0.0,1.0,-1.0,2,True,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end7.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
7,8,2.0,0.0,2.0,1,True,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end8.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
8,9,0.0,2.0,-2.0,0,False,237,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme237end9.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
0,1,0.0,0.0,0.0,8,False,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,0.0,0.0,7,False,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end2.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
2,3,0.0,2.0,-2.0,6,False,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end3.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
3,4,1.0,0.0,1.0,5,True,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end4.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
4,5,0.0,2.0,-2.0,4,False,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end5.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
5,6,0.0,0.0,0.0,3,True,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end6.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
6,7,2.0,0.0,2.0,2,True,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end7.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
7,8,0.0,2.0,-2.0,1,False,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end8.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
8,9,0.0,2.0,-2.0,0,True,249,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme249end9.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
0,1,0.0,0.0,0.0,8,True,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,1.0,0.0,1.0,7,True,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end2.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
2,3,0.0,3.0,-3.0,6,False,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end3.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
3,4,1.0,0.0,1.0,5,True,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end4.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
4,5,1.0,0.0,1.0,4,False,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end5.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
5,6,0.0,2.0,-2.0,3,False,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end6.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
6,7,4.0,0.0,4.0,2,True,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end7.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
7,8,0.0,1.0,-1.0,1,False,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end8.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
8,9,0.0,0.0,0.0,0,True,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end9.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
9,10,2.0,0.0,2.0,0,True,259,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end10.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
0,1,3.0,0.0,3.0,8,True,270,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme270end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,2.0,-2.0,7,False,270,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme270end2.png,True,ECC2017_ResultsBook_Women_A-Division,3.0
2,3,3.0,0.0,3.0,6,True,270,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme270end3.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
3,4,0.0,2.0,-2.0,5,False,270,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme270end4.png,True,ECC2017_ResultsBook_Women_A-Division,4.0
4,5,5.0,0.0,5.0,4,True,270,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme270end5.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
5,6,0.0,3.0,-3.0,3,False,270,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme270end6.png,True,ECC2017_ResultsBook_Women_A-Division,7.0
6,7,4.0,0.0,4.0,2,True,270,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme270end7.png,True,ECC2017_ResultsBook_Women_A-Division,4.0
0,1,0.0,2.0,-2.0,8,False,278,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme278end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,2.0,-2.0,7,True,278,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme278end2.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
2,3,0.0,4.0,-4.0,6,True,278,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme278end3.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
3,4,0.0,3.0,-3.0,5,True,278,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme278end4.png,True,ECC2017_ResultsBook_Women_A-Division,-8.0
4,5,1.0,0.0,1.0,4,True,278,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme278end5.png,True,ECC2017_ResultsBook_Women_A-Division,-11.0
5,6,0.0,2.0,-2.0,3,False,278,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme278end6.png,True,ECC2017_ResultsBook_Women_A-Division,-10.0
0,1,0.0,1.0,-1.0,8,False,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,2.0,0.0,2.0,7,True,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end2.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
2,3,1.0,0.0,1.0,6,False,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end3.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
3,4,0.0,1.0,-1.0,5,False,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end4.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
4,5,2.0,0.0,2.0,4,True,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end5.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
5,6,1.0,0.0,1.0,3,False,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end6.png,True,ECC2017_ResultsBook_Women_A-Division,3.0
6,7,1.0,0.0,1.0,2,False,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end7.png,True,ECC2017_ResultsBook_Women_A-Division,4.0
7,8,1.0,0.0,1.0,1,False,285,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme285end8.png,True,ECC2017_ResultsBook_Women_A-Division,5.0
0,1,0.0,0.0,0.0,8,True,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,1.0,0.0,1.0,7,True,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end2.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
2,3,0.0,2.0,-2.0,6,False,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end3.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
3,4,1.0,0.0,1.0,5,True,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end4.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
4,5,0.0,1.0,-1.0,4,False,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end5.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
5,6,2.0,0.0,2.0,3,True,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end6.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
6,7,0.0,1.0,-1.0,2,False,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end7.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
7,8,1.0,0.0,1.0,1,True,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end8.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
8,9,0.0,2.0,-2.0,0,False,295,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme295end9.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
0,1,0.0,1.0,-1.0,8,False,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,2.0,0.0,2.0,7,True,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end2.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
2,3,0.0,3.0,-3.0,6,False,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end3.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
3,4,1.0,0.0,1.0,5,True,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end4.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
4,5,0.0,1.0,-1.0,4,False,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end5.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
5,6,2.0,0.0,2.0,3,True,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end6.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
6,7,0.0,0.0,0.0,2,False,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end7.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
7,8,2.0,0.0,2.0,1,False,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end8.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
8,9,0.0,1.0,-1.0,0,False,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end9.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
9,10,0.0,1.0,-1.0,0,True,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end10.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
10,11,0.0,1.0,-1.0,0,True,306,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme306end11.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
0,1,0.0,1.0,-1.0,8,True,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,1.0,0.0,1.0,7,True,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end2.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
2,3,0.0,2.0,-2.0,6,False,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end3.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
3,4,2.0,0.0,2.0,5,True,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end4.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
4,5,1.0,0.0,1.0,4,False,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end5.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
5,6,0.0,1.0,-1.0,3,False,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end6.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
6,7,3.0,0.0,3.0,2,True,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end7.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
7,8,0.0,1.0,-1.0,1,False,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end8.png,True,ECC2017_ResultsBook_Women_A-Division,3.0
8,9,1.0,0.0,1.0,0,True,318,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end9.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
0,1,0.0,2.0,-2.0,8,False,329,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme329end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,3.0,-3.0,7,True,329,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme329end2.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
2,3,0.0,1.0,-1.0,6,True,329,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme329end3.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
3,4,1.0,0.0,1.0,5,True,329,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme329end4.png,True,ECC2017_ResultsBook_Women_A-Division,-6.0
4,5,0.0,6.0,-6.0,4,False,329,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme329end5.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
5,6,1.0,0.0,1.0,3,True,329,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme329end6.png,True,ECC2017_ResultsBook_Women_A-Division,-11.0
0,1,0.0,2.0,-2.0,8,False,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,1.0,-1.0,7,True,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end2.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
2,3,0.0,3.0,-3.0,6,True,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end3.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
3,4,1.0,0.0,1.0,5,True,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end4.png,True,ECC2017_ResultsBook_Women_A-Division,-6.0
4,5,1.0,0.0,1.0,4,False,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end5.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
5,6,0.0,1.0,-1.0,3,False,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end6.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
6,7,1.0,0.0,1.0,2,True,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end7.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
7,8,0.0,1.0,-1.0,1,False,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end8.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
8,9,2.0,0.0,2.0,0,True,336,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end9.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
0,1,0.0,1.0,-1.0,8,False,348,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme348end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,1.0,0.0,1.0,7,True,348,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme348end2.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
2,3,0.0,4.0,-4.0,6,False,348,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme348end3.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
3,4,1.0,0.0,1.0,5,True,348,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme348end4.png,True,ECC2017_ResultsBook_Women_A-Division,-4.0
4,5,0.0,2.0,-2.0,4,False,348,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme348end5.png,True,ECC2017_ResultsBook_Women_A-Division,-3.0
5,6,3.0,0.0,3.0,3,True,348,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme348end6.png,True,ECC2017_ResultsBook_Women_A-Division,-5.0
6,7,0.0,5.0,-5.0,2,False,348,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme348end7.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
0,1,0.0,1.0,-1.0,8,False,356,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme356end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,0.0,0.0,7,True,356,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme356end2.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
2,3,2.0,0.0,2.0,6,True,356,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme356end3.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
3,4,3.0,0.0,3.0,5,False,356,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme356end4.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
4,5,3.0,0.0,3.0,4,False,356,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme356end5.png,True,ECC2017_ResultsBook_Women_A-Division,4.0
5,6,0.0,1.0,-1.0,3,False,356,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme356end6.png,True,ECC2017_ResultsBook_Women_A-Division,7.0
0,1,1.0,0.0,1.0,8,True,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,1.0,-1.0,7,False,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end2.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
2,3,1.0,0.0,1.0,6,True,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end3.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
3,4,0.0,2.0,-2.0,5,False,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end4.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
4,5,2.0,0.0,2.0,4,True,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end5.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
5,6,0.0,1.0,-1.0,3,False,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end6.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
6,7,2.0,0.0,2.0,2,True,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end7.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
7,8,0.0,3.0,-3.0,1,False,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end8.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
8,9,1.0,0.0,1.0,0,True,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end9.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
9,10,0.0,1.0,-1.0,0,False,363,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme363end10.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
0,1,2.0,0.0,2.0,8,True,374,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme374end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,0.0,0.0,7,False,374,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme374end2.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
2,3,3.0,0.0,3.0,6,False,374,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme374end3.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
3,4,0.0,1.0,-1.0,5,False,374,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme374end4.png,True,ECC2017_ResultsBook_Women_A-Division,5.0
4,5,2.0,0.0,2.0,4,True,374,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme374end5.png,True,ECC2017_ResultsBook_Women_A-Division,4.0
5,6,1.0,0.0,1.0,3,False,374,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme374end6.png,True,ECC2017_ResultsBook_Women_A-Division,6.0
0,1,0.0,0.0,0.0,8,True,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,1.0,0.0,1.0,7,True,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end2.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
2,3,0.0,0.0,0.0,6,False,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end3.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
3,4,0.0,1.0,-1.0,5,False,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end4.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
4,5,0.0,2.0,-2.0,4,True,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end5.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
5,6,1.0,0.0,1.0,3,True,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end6.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
6,7,0.0,1.0,-1.0,2,False,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end7.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
7,8,1.0,0.0,1.0,1,True,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end8.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
8,9,0.0,2.0,-2.0,0,False,381,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme381end9.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
0,1,2.0,0.0,2.0,8,True,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,0.0,0.0,0.0,7,False,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end2.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
2,3,1.0,0.0,1.0,6,False,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end3.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
3,4,0.0,1.0,-1.0,5,False,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end4.png,True,ECC2017_ResultsBook_Women_A-Division,3.0
4,5,0.0,0.0,0.0,4,True,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end5.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
5,6,1.0,0.0,1.0,3,True,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end6.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
6,7,1.0,0.0,1.0,2,False,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end7.png,True,ECC2017_ResultsBook_Women_A-Division,3.0
7,8,1.0,0.0,1.0,1,False,393,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme393end8.png,True,ECC2017_ResultsBook_Women_A-Division,4.0
0,1,0.0,1.0,-1.0,8,False,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
1,2,3.0,0.0,3.0,7,True,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end2.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
2,3,0.0,2.0,-2.0,6,False,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end3.png,True,ECC2017_ResultsBook_Women_A-Division,2.0
3,4,1.0,0.0,1.0,5,True,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end4.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
4,5,0.0,2.0,-2.0,4,False,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end5.png,True,ECC2017_ResultsBook_Women_A-Division,1.0
5,6,1.0,0.0,1.0,3,True,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end6.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
6,7,0.0,1.0,-1.0,2,False,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end7.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
7,8,1.0,0.0,1.0,1,True,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end8.png,True,ECC2017_ResultsBook_Women_A-Division,-1.0
8,9,0.0,2.0,-2.0,0,False,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end9.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
9,10,3.0,0.0,3.0,0,True,402,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme402end10.png,True,ECC2017_ResultsBook_Women_A-Division,-2.0
0,1,0.0,0.0,0.0,8,False,413,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme413end1.png,True,ECC2017_ResultsBook_Women_A-Division,0.0
