,red_diff,remain_ends,last_stone_is_red,red_postion,filepath
3,-1.0,5,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme540end4.png
5,-1.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme737end6.png
5,-1.0,3,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme725end6.png
2,1.0,6,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme807end3.png
10,1.0,0,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme412end11.png
8,-1.0,0,True,1.0,./dataset_o\WWCC2023_ResultsBook\geme485end9.png
8,-2.0,0,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme38end9.png
1,-1.0,7,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme904end2.png
8,1.0,0,True,3.0,./dataset_o\WMCC2021_ResultsBook\geme404end9.png
3,-1.0,5,False,-2.0,./dataset_o\WWCC2022_ResultsBook\geme271end4.png
9,1.0,0,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme807end10.png
2,-1.0,6,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme557end3.png
1,0.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme160end2.png
7,-4.0,1,False,-2.0,./dataset_o\WMCC2022_ResultsBook\geme540end8.png
6,2.0,2,True,2.0,./dataset_o\WWCC2023_ResultsBook\geme334end7.png
1,1.0,7,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme199end2.png
4,-1.0,4,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme126end5.png
6,2.0,2,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme389end7.png
4,1.0,4,True,-4.0,./dataset_o\WMCC2022_ResultsBook\geme471end5.png
5,1.0,3,True,7.0,./dataset_o\WWCC2022_ResultsBook\geme180end6.png
7,1.0,1,False,3.0,./dataset_o\WWCC2023_ResultsBook\geme620end8.png
3,0.0,5,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme697end4.png
7,2.0,1,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme708end8.png
2,2.0,6,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme714end3.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme116end2.png
6,-1.0,2,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme154end7.png
4,2.0,4,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme109end5.png
7,-3.0,1,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme609end8.png
6,1.0,2,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme860end7.png
2,1.0,6,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme620end3.png
9,1.0,0,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme199end10.png
3,2.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme910end4.png
5,-1.0,3,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme891end6.png
6,-1.0,2,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme922end7.png
3,2.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme749end4.png
4,-2.0,4,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme105end5.png
3,-1.0,5,False,6.0,./dataset_o\WMCC2023_ResultsBook\geme558end4.png
5,1.0,3,True,-6.0,./dataset_o\WMCC2022_ResultsBook\geme47end6.png
4,2.0,4,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme485end5.png
3,-2.0,5,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme241end4.png
6,2.0,2,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme736end7.png
6,-2.0,2,False,6.0,./dataset_o\WMCC2021_ResultsBook\geme173end7.png
8,1.0,0,True,3.0,./dataset_o\WWCC2023_ResultsBook\geme736end9.png
1,-1.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme633end2.png
5,1.0,3,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme984end6.png
4,-1.0,4,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme839end5.png
0,0.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme848end1.png
8,1.0,0,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme323end9.png
7,-1.0,1,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme736end8.png
6,2.0,2,True,4.0,./dataset_o\WMCC2021_ResultsBook\geme755end7.png
5,2.0,3,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme62end6.png
4,-3.0,4,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme158end5.png
8,0.0,0,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme376end9.png
8,1.0,0,True,-4.0,./dataset_o\WWCC2022_ResultsBook\geme453end9.png
3,1.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme344end4.png
4,-4.0,4,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme783end5.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme403end1.png
3,-2.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme397end4.png
6,0.0,2,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme224end7.png
2,2.0,6,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme705end3.png
1,2.0,7,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme910end2.png
3,1.0,5,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme837end4.png
7,1.0,1,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme695end8.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme826end2.png
3,3.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme886end4.png
3,-2.0,5,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme737end4.png
1,2.0,7,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme294end2.png
1,-2.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme47end2.png
3,-1.0,5,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme191end4.png
8,1.0,0,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme701end9.png
6,-2.0,2,False,-3.0,./dataset_o\WWCC2023_ResultsBook\geme747end7.png
9,4.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme260end10.png
7,1.0,1,True,3.0,./dataset_o\WMCC2021_ResultsBook\geme891end8.png
3,2.0,5,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme805end4.png
3,1.0,5,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme129end4.png
1,2.0,7,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme663end2.png
2,2.0,6,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme633end3.png
3,-1.0,5,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme940end4.png
8,2.0,0,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme630end9.png
6,2.0,2,True,5.0,./dataset_o\WWCC2022_ResultsBook\geme355end7.png
8,4.0,0,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme697end9.png
8,1.0,0,True,-4.0,./dataset_o\WWCC2022_ResultsBook\geme271end9.png
6,2.0,2,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme501end7.png
1,0.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme442end2.png
6,3.0,2,True,1.0,./dataset_o\WWCC2023_ResultsBook\geme661end7.png
4,2.0,4,True,-4.0,./dataset_o\WMCC2022_ResultsBook\geme110end5.png
5,0.0,3,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme618end6.png
2,-2.0,6,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme557end3.png
1,1.0,7,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme815end2.png
1,-1.0,7,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme853end2.png
8,-1.0,0,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme608end9.png
3,1.0,5,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme99end4.png
3,0.0,5,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme760end4.png
5,1.0,3,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme45end6.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme452end1.png
7,-1.0,1,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme749end8.png
8,-3.0,0,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme119end9.png
1,-2.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme715end2.png
8,2.0,0,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme120end9.png
4,-2.0,4,False,3.0,./dataset_o\WWCC2022_ResultsBook\geme7end5.png
5,4.0,3,False,4.0,./dataset_o\WWCC2022_ResultsBook\geme657end6.png
1,-1.0,7,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme844end2.png
2,-1.0,6,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme323end3.png
9,1.0,0,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme732end10.png
3,-3.0,5,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme520end4.png
2,-1.0,6,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme856end3.png
0,0.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme844end1.png
5,2.0,3,True,2.0,./dataset_o\WMCC2021_ResultsBook\geme512end6.png
8,-2.0,0,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme557end9.png
5,0.0,3,False,-6.0,./dataset_o\WMCC2023_ResultsBook\geme396end6.png
1,2.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme139end2.png
2,1.0,6,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme198end3.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme414end1.png
2,3.0,6,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme388end3.png
4,1.0,4,True,-5.0,./dataset_o\WMCC2021_ResultsBook\geme1016end5.png
8,1.0,0,True,3.0,./dataset_o\WMCC2022_ResultsBook\geme303end9.png
3,-3.0,5,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme689end4.png
3,1.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme291end4.png
1,2.0,7,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme165end2.png
3,3.0,5,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme374end4.png
3,-1.0,5,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme629end4.png
6,1.0,2,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme708end7.png
2,-2.0,6,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme760end3.png
3,1.0,5,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme105end4.png
2,1.0,6,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme291end3.png
5,2.0,3,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme126end6.png
1,1.0,7,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme135end2.png
0,1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme7end1.png
6,1.0,2,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme480end7.png
0,1.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme237end1.png
3,1.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme173end4.png
4,2.0,4,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme760end5.png
3,1.0,5,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme433end4.png
1,1.0,7,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme497end2.png
1,0.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme540end2.png
2,-1.0,6,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme679end3.png
3,-2.0,5,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme532end4.png
5,0.0,3,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme67end6.png
6,1.0,2,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme105end7.png
5,-2.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme7end6.png
4,2.0,4,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme315end5.png
4,1.0,4,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme169end5.png
5,-2.0,3,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme232end6.png
4,-4.0,4,False,-2.0,./dataset_o\WMCC2022_ResultsBook\geme581end5.png
9,2.0,0,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme547end10.png
7,1.0,1,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme728end8.png
9,-1.0,0,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme59end10.png
5,3.0,3,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme590end6.png
0,1.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme39end1.png
2,-2.0,6,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme835end3.png
2,1.0,6,False,4.0,./dataset_o\WWCC2022_ResultsBook\geme418end3.png
3,1.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme368end4.png
4,-1.0,4,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme588end5.png
2,-1.0,6,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme444end3.png
4,0.0,4,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme235end5.png
2,2.0,6,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme154end3.png
8,-1.0,0,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme7end9.png
4,-1.0,4,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme412end5.png
8,1.0,0,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme211end9.png
3,-2.0,5,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme38end4.png
4,4.0,4,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme303end5.png
8,-3.0,0,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme99end9.png
9,1.0,0,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme867end10.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme471end1.png
3,1.0,5,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme158end4.png
5,2.0,3,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme547end6.png
7,2.0,1,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme73end8.png
1,0.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme126end2.png
8,3.0,0,True,-5.0,./dataset_o\WMCC2022_ResultsBook\geme588end9.png
5,-1.0,3,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme684end6.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme238end1.png
4,3.0,4,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme1037end5.png
5,0.0,3,False,5.0,./dataset_o\WMCC2023_ResultsBook\geme826end6.png
8,1.0,0,True,2.0,./dataset_o\WWCC2022_ResultsBook\geme187end9.png
1,-1.0,7,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme187end2.png
2,-1.0,6,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme749end3.png
8,-2.0,0,True,2.0,./dataset_o\WWCC2023_ResultsBook\geme272end9.png
2,-1.0,6,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme249end3.png
3,-1.0,5,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme530end4.png
8,-5.0,0,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme315end9.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme68end2.png
1,-1.0,7,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme771end2.png
5,2.0,3,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme778end6.png
9,1.0,0,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme523end10.png
4,-1.0,4,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme547end5.png
3,-2.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme743end4.png
0,4.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme749end1.png
5,-1.0,3,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme521end6.png
0,1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme787end1.png
2,-1.0,6,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme248end3.png
6,-2.0,2,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme201end7.png
8,2.0,0,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme817end9.png
8,-3.0,0,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme452end9.png
1,-2.0,7,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme200end2.png
4,0.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme951end5.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme559end1.png
3,2.0,5,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme805end4.png
5,1.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme280end6.png
2,-1.0,6,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme631end3.png
3,3.0,5,True,-5.0,./dataset_o\WWCC2023_ResultsBook\geme839end4.png
8,1.0,0,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme880end9.png
2,2.0,6,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme546end3.png
1,1.0,7,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme396end2.png
5,1.0,3,False,-3.0,./dataset_o\WWCC2022_ResultsBook\geme171end6.png
3,0.0,5,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme289end4.png
4,1.0,4,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme116end5.png
2,0.0,6,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme867end3.png
8,-1.0,0,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme818end9.png
3,-2.0,5,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme192end4.png
3,-1.0,5,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme7end4.png
6,-2.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme158end7.png
1,3.0,7,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme327end2.png
2,0.0,6,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme776end3.png
3,1.0,5,True,3.0,./dataset_o\WMCC2021_ResultsBook\geme539end4.png
7,-1.0,1,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme7end8.png
0,1.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme618end1.png
4,2.0,4,False,7.0,./dataset_o\WWCC2023_ResultsBook\geme653end5.png
6,0.0,2,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme530end7.png
4,-1.0,4,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme426end5.png
4,0.0,4,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme334end5.png
5,0.0,3,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme168end6.png
7,-4.0,1,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme171end8.png
6,-2.0,2,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme867end7.png
2,3.0,6,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme149end3.png
3,1.0,5,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme47end4.png
4,-2.0,4,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme747end5.png
4,-2.0,4,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme835end5.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme704end1.png
7,1.0,1,True,4.0,./dataset_o\WMCC2023_ResultsBook\geme271end8.png
6,2.0,2,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme160end7.png
0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme690end1.png
6,-1.0,2,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme509end7.png
1,0.0,7,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme315end2.png
7,1.0,1,True,-5.0,./dataset_o\WWCC2023_ResultsBook\geme747end8.png
7,-1.0,1,False,-4.0,./dataset_o\WMCC2023_ResultsBook\geme835end8.png
1,0.0,7,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme536end2.png
6,-2.0,2,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme713end7.png
8,-1.0,0,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme374end9.png
2,2.0,6,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme357end3.png
6,1.0,2,True,-5.0,./dataset_o\WWCC2022_ResultsBook\geme689end7.png
4,-2.0,4,True,3.0,./dataset_o\WWCC2022_ResultsBook\geme646end5.png
2,-1.0,6,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme984end3.png
3,0.0,5,True,-5.0,./dataset_o\WWCC2022_ResultsBook\geme737end4.png
0,1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme126end1.png
0,0.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme160end1.png
9,1.0,0,True,2.0,./dataset_o\WMCC2022_ResultsBook\geme880end10.png
3,1.0,5,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme496end4.png
3,1.0,5,True,2.0,./dataset_o\WWCC2023_ResultsBook\geme505end4.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme198end2.png
0,2.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme17end1.png
8,-2.0,0,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme497end9.png
1,-1.0,7,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme437end2.png
3,-1.0,5,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme817end4.png
3,2.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme1025end4.png
2,0.0,6,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme169end3.png
6,1.0,2,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme235end7.png
4,-3.0,4,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme22end5.png
5,0.0,3,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme98end6.png
3,1.0,5,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme338end4.png
0,1.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme260end1.png
2,1.0,6,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme453end3.png
6,-2.0,2,False,-5.0,./dataset_o\WWCC2022_ResultsBook\geme282end7.png
5,-2.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme726end6.png
8,2.0,0,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme344end9.png
6,-1.0,2,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme116end7.png
8,-2.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme569end9.png
5,-1.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme530end6.png
3,1.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme116end4.png
8,-3.0,0,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme520end9.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme499end1.png
8,-2.0,0,False,3.0,./dataset_o\WWCC2022_ResultsBook\geme418end9.png
9,-1.0,0,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme656end10.png
7,3.0,1,True,-5.0,./dataset_o\WMCC2021_ResultsBook\geme154end8.png
3,1.0,5,False,5.0,./dataset_o\WMCC2021_ResultsBook\geme724end4.png
5,-3.0,3,False,5.0,./dataset_o\WMCC2022_ResultsBook\geme440end6.png
3,1.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme223end4.png
5,1.0,3,True,-6.0,./dataset_o\WWCC2023_ResultsBook\geme787end6.png
3,1.0,5,True,-5.0,./dataset_o\WWCC2023_ResultsBook\geme682end4.png
7,-2.0,1,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme496end8.png
4,0.0,4,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme126end5.png
1,1.0,7,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme24end2.png
8,1.0,0,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme357end9.png
1,-2.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme249end2.png
3,2.0,5,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme601end4.png
3,-1.0,5,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme880end4.png
0,0.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme631end1.png
3,1.0,5,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme168end4.png
5,-2.0,3,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme260end6.png
5,1.0,3,True,4.0,./dataset_o\WMCC2022_ResultsBook\geme99end6.png
0,-1.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme378end1.png
3,1.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme590end4.png
6,1.0,2,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme826end7.png
3,1.0,5,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme652end4.png
7,-1.0,1,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme480end8.png
5,2.0,3,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme796end6.png
1,4.0,7,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme178end2.png
1,1.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme323end2.png
5,-1.0,3,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme839end6.png
3,1.0,5,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme559end4.png
1,-1.0,7,False,4.0,./dataset_o\WMCC2021_ResultsBook\geme848end2.png
0,1.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme875end1.png
4,1.0,4,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme728end5.png
9,-1.0,0,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme466end10.png
0,1.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme745end1.png
0,3.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme657end1.png
3,-2.0,5,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme798end4.png
9,-4.0,0,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme771end10.png
4,2.0,4,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme291end5.png
5,1.0,3,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme755end6.png
6,3.0,2,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme880end7.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme201end2.png
5,1.0,3,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme116end6.png
7,-1.0,1,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme169end8.png
3,1.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme628end4.png
9,-1.0,0,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme1025end10.png
6,-1.0,2,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme798end7.png
5,-1.0,3,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme226end6.png
2,-3.0,6,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme737end3.png
9,-1.0,0,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme535end10.png
